# 0e06ce10
Energy: Darkness
1 A1 225
1 A2 146
1 A2 150
1 A2 154
1 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 A3b 067
1 B1 151
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 14a5768b
Energy: Darkness
1 A2 150
2 A3 146
2 A3a 042
1 A3a 043
2 A3a 044
2 A3a 045
1 A3a 062
1 A3a 069
1 B1 151
1 B1 223
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 16717a98
Energy: Darkness
1 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
2 B2 150
2 B2 153
2 P-A 002
2 P-A 005
2 P-A 007

# 1a30961e
Energy: Darkness
2 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 A4 120
1 B1 151
2 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1f8ed599
Energy: Darkness
1 A1 225
1 A2 110
2 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 23a45f64
Energy: Darkness
1 A1 225
1 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 A4 120
1 B1 151
2 B1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 25ac8cfc
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
1 A2b 071
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
1 B1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 2accac8d
Energy: Darkness
1 A1 225
1 A2 110
1 A2 148
1 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 30aa31ca
Energy: Darkness
2 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
2 B1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 34bdf086
Energy: Darkness
1 A1 225
1 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
2 B1 225
1 B2 153
2 P-A 002
2 P-A 005
2 P-A 007

# 38efbc75
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
2 A3 146
1 A3 151
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
1 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 3cc9eaca
Energy: Darkness
2 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 A4 120
1 B1 151
1 B1 223
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 4afcc14a
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
2 B1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 540db458
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
1 A2 155
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
1 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 55a765d4
Energy: Darkness
1 A1 225
1 A2 110
1 A2 148
1 A2 150
1 A2b 070
1 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 5a099019
Energy: Darkness
2 A2 150
1 A2b 070
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 A4 120
1 B1 151
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 6c51b276
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
2 B1 225
2 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 6c67215a
Energy: Darkness
1 A1 225
1 A2 147
1 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 A3a 064
1 B1 151
1 B1 223
2 B1 225
2 P-A 005
2 P-A 007

# 75a8e099
Energy: Darkness
1 A1 225
1 A2 150
2 A3 146
2 A3a 042
2 A3a 044
2 A3a 045
1 B1 151
2 B1 225
1 B2 145
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

