# 64f6818f
Energy: Lightning
2 A1 097
2 A1 098
2 A1 103
1 A1 225
2 A2 053
2 A2 146
1 A2 147
2 A2 154
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 7c3cb2c7
Energy: Lightning
2 A1 097
2 A1 098
2 A1 103
1 A1 225
2 A2 053
1 A2 150
2 A2 154
2 A2b 025
2 P-A 002
2 P-A 005
2 P-A 007

# 9b200d06
Energy: Lightning
2 A1 097
2 A1 098
2 A1 103
1 A1a 068
2 A2 053
1 A2 143
1 A2 146
1 A2 147
1 A2 150
2 A2 154
2 P-A 001
1 P-A 005
2 P-A 007

# a3fa96dd
Energy: Lightning
2 A1 097
2 A1 098
2 A1 103
2 A2 053
2 A2 143
2 A2 147
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007
