# 08bc71d4
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 203
2 A1 210
1 A1 225
2 A1a 063
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 08f3da52
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
2 A1 219
2 A1 225
1 A1a 003
1 A1a 032
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 099ab69b
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 026
2 A1 219
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 0a136728
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
2 A1 219
1 A1 225
1 A1a 003
2 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 1d891366
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
1 A1 198
2 A1 219
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 2368a79e
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
1 A1 026
2 A1 203
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 245d595e
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 026
1 A1 203
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 29d18350
Energy: Grass
1 A1 021
1 A1 022
1 A1 023
2 A1 219
1 A1 223
2 A1 225
1 A1a 001
1 A1a 002
1 A1a 003
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 2a465868
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
2 A1 219
1 A1 223
1 A1 225
1 A1a 032
1 A1a 060
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 2cd1d14f
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
1 A1 210
1 A1 218
2 A1 219
2 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 3090f301
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 026
2 A1 219
2 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 35aad1e6
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 026
2 A1 219
2 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 3a4578a1
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
1 A1 026
1 A1 198
2 A1 219
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 3d55d1b3
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
2 A1 219
1 A1 223
1 A1 225
1 A1a 032
1 A1a 060
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 444ea8e2
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
1 A1 219
1 A2 148
1 A3 144
1 B1 225
1 B1a 067
2 B2 145
1 B2 147
1 B2 153
1 B2a 007
1 B2a 009
2 P-A 005
2 P-A 007

# 45dca277
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
1 A1 026
1 A1 203
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 47d433d7
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
2 A1 219
1 A1 225
1 A1a 003
2 A1a 068
1 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 49ae4875
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
1 A1 026
1 A1 201
2 A1 203
2 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 507e8141
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
2 A1 198
2 A1 219
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 545b9d9e
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 219
2 A1 225
2 A2b 071
2 A3a 064
1 B1 225
2 P-A 001
2 P-A 005
2 P-A 007

# 5e65cb60
Energy: Grass, Lightning
2 A1 022
1 A1 023
2 A1 102
2 A1 219
2 A1a 001
1 A1a 003
2 A1a 061
1 A1a 068
1 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 6775e8bf
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 026
1 A1 203
2 A1 219
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 6fbd71af
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
1 A1 223
2 A1 225
1 A1a 003
1 A1a 032
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 737bbf65
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 219
1 A1 223
1 A1 225
1 A1a 002
1 A1a 003
1 A1a 032
2 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 79620bb7
Energy: Grass
1 A1 021
2 A1 022
1 A1 023
2 A1 219
1 A1 223
2 A1 225
1 A1a 001
1 A1a 003
1 A1a 032
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 7d453a1a
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 026
1 A1 219
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 80ee5d70
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
2 A1 219
1 A1a 032
2 A1a 068
2 A2 148
2 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 8450c227
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
1 A1 026
1 A1 031
1 A1 201
2 A1 203
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 8ac13d23
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
1 A1 026
1 A1 212
1 A1 213
1 A1 219
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 92b16e4e
Energy: Grass
2 A1 022
2 A1 023
2 A1 219
1 A1 225
2 A1a 001
1 A1a 003
1 A1a 032
2 A1a 068
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 9a3f9203
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 219
2 A1 225
1 A1a 068
1 A2 147
2 A2 150
1 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 9bd31009
Energy: Fighting, Grass
1 A1 022
2 A1 023
2 A1 154
2 A1 219
1 A1 223
2 A1a 001
2 A1a 047
2 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 9f3d74dd
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 219
1 A1 223
1 A1 225
1 A1a 002
1 A1a 032
1 A1a 060
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# accf4bc0
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
2 A1 219
2 A1 225
1 A1a 003
1 A1a 032
2 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# acf3de4d
Energy: Grass
2 A1 021
2 A1 022
2 A1 023
2 A1 219
2 A1 225
1 A1a 003
1 A1a 068
2 P-A 001
